@relation noProbing_nonan_noid

@attribute AutoCorrelation numeric
@attribute CardinalityAtFour numeric
@attribute CardinalityAtThree numeric
@attribute CardinalityAtTwo numeric
@attribute Dimensionality numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MaxCardinalityOfNominalAttributes numeric
@attribute MaxCardinalityOfNumericAttributes numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MeanCardinalityOfNominalAttributes numeric
@attribute MeanCardinalityOfNumericAttributes numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinCardinalityOfNominalAttributes numeric
@attribute MinCardinalityOfNumericAttributes numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute MinorityClassPercentage numeric
@attribute MinorityClassSize numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute StdevCardinalityOfNominalAttributes numeric
@attribute StdevCardinalityOfNumericAttributes numeric
@attribute StdvNominalAttDistinctValues numeric
@attribute weka.classifiers.bayes.BayesNet numeric
@attribute weka.classifiers.bayes.NaiveBayes numeric
@attribute weka.classifiers.bayes.NaiveBayesMultinomial numeric
@attribute weka.classifiers.functions.Logistic numeric
@attribute weka.classifiers.functions.MultilayerPerceptron numeric
@attribute weka.classifiers.functions.SGD numeric
@attribute weka.classifiers.functions.SMO numeric
@attribute weka.classifiers.functions.SimpleLogistic numeric
@attribute weka.classifiers.functions.VotedPerceptron numeric
@attribute weka.classifiers.lazy.IBk numeric
@attribute weka.classifiers.lazy.KStar numeric
@attribute weka.classifiers.rules.DecisionTable numeric
@attribute weka.classifiers.rules.JRip numeric
@attribute weka.classifiers.rules.OneR numeric
@attribute weka.classifiers.rules.PART numeric
@attribute weka.classifiers.rules.ZeroR numeric
@attribute weka.classifiers.trees.DecisionStump numeric
@attribute weka.classifiers.trees.J48 numeric
@attribute weka.classifiers.trees.LMT numeric
@attribute weka.classifiers.trees.REPTree numeric
@attribute weka.classifiers.trees.RandomForest numeric
@attribute weka.classifiers.trees.RandomTree numeric

@data
0.819009,509697508540,625395716,748081,0.014141,0.909091,900,15,877,0.152437,1.881764,15,0.35706,1.175272,5.25,808.7,-0.391427,-0.10318,5.25,0.091115,0.699332,2,748,-0.76214,-3.20374,2,-0.206152,0.461927,0.090909,90,3,2,14,990,0,0,10,4,0.214286,0,0,0.714286,0.285714,-0.559857,-0.356186,-0.006223,0.572517,-0.426099,-0.037852,0.060134,0.634294,-0.242558,0.544173,0.250623,0.786693,6.5,38.04106,6.5,97.423729,93.966102,0,98.779661,99.389831,98.169492,95.79661,98.847458,97.152542,100,99.932203,97.016949,98.101695,94.711864,98.169492,91.186441,95.254237,98.779661,99.322034,97.220339,99.525424,98.508475
0.536585,17936755200,51247872,144768,0.619469,0.542035,245,2,384,452,367.207965,2,21.260292,127.220248,1.878378,72.849515,50.388651,14.348605,1.878378,1.327008,9.970201,1,1,-1.635151,-23.499115,1,-21.260292,0,0.457965,207,74,2,280,452,384,408,206,74,0.264286,0.849558,0.003224,0.735714,0.264286,2.165154,0,-0.66931,0.96927,7.218928,0.931969,0.354884,3.48159,31.709014,19.962389,2.579932,16.450762,0.329079,96.738378,0.329079,78.045113,78.195489,0,60.451128,73.834586,73.383459,77.593985,74.285714,68.120301,62.706767,57.443609,72.631579,74.736842,55.18797,77.593985,54.135338,61.804511,74.586466,76.240602,73.834586,80.902256,66.466165
0.881262,5207131126800,9554369040,8717490,0.006445,0.935776,8276,17,3890,38.685456,632582.020466,17,6.118845,425644.638684,6.119048,616.533333,3.614808,84686.378517,6.119048,1.111798,101572.027708,1,26,-1.835936,15.945047,1,-0.959441,15.528123,0.064224,568,10,2,57,8844,8844,34843,15,42,0.175439,1,0.069118,0.263158,0.736842,-1.013758,73.032678,-0.097935,38.681177,-0.503522,15284.650271,0.725422,25377.842512,-0.253292,63377.53607,1.319626,136955.617707,3.93361,1080.312975,3.93361,74.120755,47.607547,0,93.132075,91.803774,93.735849,93.630189,93.637736,93.622642,90.113208,89.615094,93.577358,93.637736,93.54717,91.939623,93.622642,93.622642,93.396226,93.637736,93.350943,93.758491,90.286792
0.81312,104060401,1030301,10201,0.001547,0.895924,9848,2,101,3.050747,85.120269,2,0.948265,41.7604,2,100.5,-0.501043,50.711046,2,-0.039196,29.774238,2,96,-1.685793,28.845342,2,-1.491183,16.218571,0.104076,1144,1,2,17,10992,0,0,16,1,0.058824,0,0,0.941176,0.058824,-1.19726,35.906364,-0.42509,26.50641,-0.783902,48.52893,0.086459,30.241492,-0.260617,59.604417,0.447357,34.227219,0,1.414214,0,96.831563,97.22003,92.770865,99.332322,99.799697,99.289833,99.356601,99.338392,98.719272,99.775417,99.751138,93.996965,98.962064,89.54173,99.016692,89.620637,89.620637,98.7739,99.635812,98.47041,99.569044,98.603945
0.9995,15808862273296,7928215784,3976036,0.0325,0.9,1800,2,1994,0.580943,2.891171,2,0.418722,7.691305,2,1993.6875,-0.045655,0.053085,2,-0.004286,2.152663,2,1992,-0.944709,-1.819707,2,-0.339113,0.892344,0.1,200,1,2,65,2000,0,0,64,1,0.015385,0,0,0.984615,0.015385,-0.14953,-0.298417,-0.104202,1.143848,-0.017346,0.004483,-0.020816,1.647651,0.071655,0.332461,0.059177,2.66148,0,0.58757,0,97.959866,98.394649,0,97.826087,98.963211,98.762542,99.264214,98.996656,97.157191,98.929766,97.391304,88.628763,97.123746,91.80602,97.792642,90.133779,90.133779,97.591973,98.996656,96.856187,98.294314,95.351171
0.882858,3871145871990,3621277710,2595898,0.00201,0.89768,4913,2,1718,4816.887815,1198.405628,2,67.425406,4849.37695,2,909.2,652.829669,253.327586,2,14.711452,840.233619,2,104,0.691928,0.368642,2,-0.834717,0.170661,0.10232,560,1,2,11,5473,0,0,10,1,0.090909,0,0,0.909091,0.090909,3.990658,4.860722,1.985557,14.264862,123.988234,51.661111,8.931144,91.900389,528.481233,459.725105,19.735328,1423.125887,0,508.74438,0,93.544844,89.408176,92.129347,94.789506,95.875534,94.508847,93.117755,94.874924,90.33557,96.1928,97.169005,95.838926,96.937157,94.826113,97.09579,89.81086,89.408176,97.156803,97.254423,97.156803,97.583893,96.778523
0.655844,7938,1323,189,0.058065,0.683871,106,21,9,-0.291058,5.335484,21,0.544841,3.10692,6.857143,7.5,-0.786043,3.758065,6.857143,0.380558,2.086373,2,6,-1.281027,2.180645,2,0.216275,1.065827,0.316129,49,1,2,9,155,0,0,2,7,0.111111,0,0,0.222222,0.777778,-1.281027,2.180645,0.216275,1.065827,-0.786043,3.758065,0.380558,2.086373,-0.291058,5.335484,0.544841,3.10692,6.517376,2.12132,6.517376,79.534884,80,0,71.627907,69.302326,70.697674,73.023256,72.093023,70.697674,69.767442,68.372093,76.744186,71.627907,66.976744,73.953488,69.767442,73.953488,75.813953,72.093023,69.767442,70.697674,68.372093
0.884952,713272314456,778681566,848237,0.015075,0.938451,13509,2,923,14395,879.134491,2,119.979165,312.03856,2,82.435185,560.665596,84.291369,2,13.349913,28.398181,2,1,-1.971947,0,2,-1.178958,0,0.061549,886,1,2,217,14395,0,0,216,1,0.004608,0,0,0.995392,0.004608,5.406966,0.0033,2.62058,0.057348,36.959552,0.02282,6.241024,0.149336,274.69153,0.100712,16.632316,0.300958,0,215.468091,0,98.836616,97.534183,93.191194,98.734647,99.300116,99.314021,99.462341,99.453071,97.918888,97.747393,96.3708,99.276941,99.063731,94.600232,99.281576,93.881808,93.881808,99.263036,99.453071,99.110081,99.096176,97.339513
0.621574,1638473760,23406768,325094,0.003288,0.751863,3430,39,4222,121.699491,191077.227093,39,10.753122,108007.33092,10.888889,752.333333,24.636272,32078.847874,10.888889,2.831869,19481.16675,2,16,-0.050776,10.154537,2,-0.287977,2.53024,0.248137,1132,2,2,15,4562,88,88,6,9,0.133333,0.01929,0.001286,0.4,0.6,0.499514,31.468544,0.071756,9.528459,3.771143,68.342942,0.993712,218.029383,43.882641,48677.141659,5.948513,33323.74726,11.580635,1699.927606,11.580635,81.874085,82.752562,0,83.601757,80.849195,83.806735,83.572474,84.026354,76.222548,77.188873,73.235725,83.484627,83.557833,79.370425,81.405564,75.256223,75.256223,84.245974,84.128843,81.961933,82.679356,78.682284
0.884952,699370781580,771932430,843642,0.007572,0.938451,13509,2,919,14395,878.698159,2,119.979165,309.829995,2,82.398148,784.380448,84.199059,2,15.047171,28.352242,2,1,-1.96289,0,2,-1.175672,0,0.061549,886,1,2,109,14395,0,0,108,1,0.009174,0,0,0.990826,0.009174,5.603229,0.003317,2.653501,0.057496,38.791078,0.02282,6.386367,0.149336,283.002192,0.100712,16.880843,0.300958,0,215.87955,0,98.780997,97.409038,92.695249,99.466976,99.388181,99.485516,99.448436,99.476246,98.192352,98.957126,98.336037,99.235226,98.989571,94.623407,99.295481,93.881808,93.881808,99.156431,99.480881,99.017381,99.309386,98.206257
0.626398,109567920,1956570,27951,0.010741,0.751863,3430,2,363,4562,634.024331,2,67.542579,158.022175,2,14.9375,263.559548,34.155615,2,7.305116,14.345589,2,1,-1.997103,0,2,-1.930798,0,0.248137,1132,1,2,49,4562,0,0,48,1,0.020408,0,0,0.979592,0.020408,2.673371,0.032004,2.043742,0.176029,9.614429,0.093819,3.407376,0.291327,26.309779,0.295594,5.319609,0.410614,0,54.215648,0,76.896047,82.972182,78.243045,83.836018,80.278184,83.792094,83.338214,84.158126,77.803807,77.013177,79.004392,83.367496,83.29429,79.20937,81.976574,75.256223,75.256223,82.884334,84.172767,83.396779,84.260615,79.019034
0.737083,7679562245308800,976298276800,104416928,0.00256,0.389722,4262,3,10936,98.901321,5468.5,3,9.107451,3157.095606,2.25,2536.833333,23.605002,349.452143,2.25,3.068144,303.338346,2,6,-1.200744,0.030666,2,0,0.026749,0.262436,2870,3,3,28,10936,0,0,24,4,0.107143,0,0,0.857143,0.142857,3.027056,1.641779,1.255298,0.910927,13.011773,161.647906,2.528483,81.35105,24.155461,215.523905,3.717785,179.449299,0.5,3746.176841,0.5,52.993592,44.91303,0,51.180958,53.579493,0,51.095514,51.040586,0,59.517852,57.589258,55.080867,54.44614,53.469637,61.82484,38.968569,42.331401,63.411657,63.20415,55.453158,68.202624,53.811413
0.909722,310548084,2352637,17689,0.655172,0.944828,137,2,133,69.943763,76249.588138,2,8.424911,200468.249436,2,63.989362,13.155357,1290.466303,2,2.727121,2999.287429,2,1,-0.817527,0,2,-1.10674,0,0.055172,8,1,2,95,145,0,0,94,1,0.010526,0,0,0.989474,0.010526,2.437016,1,1.456223,0.944126,8.183019,7.396686,2.402597,7.961035,16.950202,59.62069,3.955851,62.407343,0,49.646383,0,87.804878,91.219512,92.195122,92.195122,94.634146,96.097561,96.585366,95.609756,92.682927,97.560976,84.878049,93.170732,95.121951,95.121951,92.682927,97.560976,91.707317,93.658537,95.609756,96.585366,96.585366,88.292683
0.713073,738935252550000,369467626275,90356475,0.000386,0.671406,10437,2,10599,53.59095,676568.201544,2,5.892621,585391.149502,2,5043,9.975481,221598.563036,2,1.471472,220055.544067,2,2,-1.925081,0.5679,2,-0.274165,0.495384,0.328594,5108,1,2,6,15545,0,0,5,1,0.166667,0,0,0.833333,0.166667,-1.557876,217.291573,-0.178799,455.867937,-0.797446,2097.573561,0.675667,1151.817259,26.895301,552730.329238,3.519645,549107.083601,0,4432.130018,0,93.374812,68.616177,85.839949,84.895945,90.259601,83.140957,83.059429,89.126797,90.0236,88.187084,91.667024,94.228706,94.074233,94.511907,94.275906,67.152971,93.400558,94.593435,94.353143,94.391761,95.228492,93.104484
0.730978,89935170,1696890,26106,0.02439,0.552846,204,2,229,90.963115,225.276423,2,8.469398,478.126717,2,71.5,38.730399,60.002371,2,4.402478,105.3519,2,9,-1.331386,0.707317,2,-0.376844,2.007215,0.447154,165,1,2,9,369,0,0,8,1,0.111111,0,0,0.888889,0.111111,0.047197,3.721545,1.217945,5.866685,34.991085,12.555556,4.692823,21.528957,75.141637,139.697832,7.668245,209.851032,0,71.418285,0,58.703704,53.518519,55,63.148148,59.62963,63.888889,62.222222,62.222222,53.888889,64.444444,64.444444,60.37037,60,57.962963,61.851852,55.555556,56.481481,64.074074,61.481481,63.888889,68.333333,62.037037
0.780371,1297253128835,1378589935,1350235,0.026063,0.877915,1280,2,1165,771.633289,19505.51954,2,25.483852,62600.255065,2,210.081081,105.087148,583.464033,2,6.450282,1837.829067,2,2,-1.510953,0.070645,2,-0.463931,0.119862,0.122085,178,1,2,38,1458,0,0,37,1,0.026316,0,0,0.973684,0.026316,9.736067,1.468107,2.816132,2.021357,48.049942,6.997257,5.710991,9.487406,173.880634,19.708848,9.488262,26.373775,0,333.114543,0,74.114943,85.609195,82.298851,91.862069,89.103448,90.988506,88.827586,90.574713,86.666667,86.482759,83.908046,89.287356,89.287356,88.091954,89.701149,88.045977,88.045977,88.413793,90.574713,89.011494,91.034483,85.83908
0.814341,2169506460540,2056404228,1751622,0.024312,0.897633,1403,2,1329,1039.338007,34072.822694,2,30.488994,358165.935727,2,240.486486,238.954046,1008.145867,2,10.324326,10334.503124,2,8,-1.482237,0.124555,2,-0.589505,0.129438,0.102367,160,1,2,38,1563,0,0,37,1,0.026316,0,0,0.973684,0.026316,9.984215,1.441859,2.63242,2.058383,144.273195,7.637876,9.777472,15.928281,407.273821,22.676583,16.299724,43.858401,0,376.405339,0,70.343348,55.708155,15.407725,89.828326,87.639485,89.914163,89.914163,89.656652,88.283262,87.424893,86.566524,89.570815,88.06867,89.570815,89.098712,89.914163,89.914163,87.811159,89.656652,89.44206,89.742489,85.193133
0.999816,803615009329704,201356805144,47178258,0.002021,0.806523,8779,2,6978,2765.987968,36836.365343,2,46.212151,434367.801255,2,1353.857143,586.61947,1902.782369,2,15.836471,21963.753014,2,30,3.360052,0.135335,2,1.920659,0.160538,0.193477,2106,1,2,22,10885,5,25,21,1,0.045455,0.000459,0.000104,0.954545,0.045455,187.288046,3.701323,9.996526,9.062748,392.204928,14.177237,13.648073,22.597617,557.821863,57.249789,16.647451,125.932841,0,2224.173876,0,68.963826,80.71122,0,81.348866,80.907419,80.815451,80.766401,81.177192,43.004292,76.90374,78.06867,80.993256,80.919681,79.466585,81.213979,80.686695,80.686695,79.736358,81.177192,80.459841,81.502146,75.695892
0.5625,576909845,3820595,24649,0.248447,0.677019,109,2,157,21.019994,54688.740807,2,4.398283,145427.384796,2,59.153846,9.175646,1526.550655,2,2.493481,4006.826216,2,6,-1.145262,0.108012,2,-1.345072,0.111222,0.322981,52,1,2,40,161,0,0,39,1,0.025,0,0,0.975,0.025,4.78391,1.661118,1.921905,1.037009,10.35809,10.714286,3.003491,15.136265,13.256151,34.918075,3.390165,40.952368,0,44.951166,0,65.777778,69.777778,70.666667,69.777778,62.666667,67.555556,70.222222,68.444444,31.111111,69.777778,60.444444,66.222222,66.666667,68.888889,68,68.888889,69.777778,62.666667,68.444444,70.666667,71.111111,66.222222
0.988636,192,64,16,0.101124,0.775281,69,3,4,41.907253,1.617978,3,6.554829,0.982872,2.5,3,8.658771,0.714286,2.5,2.617938,0.535443,2,2,0.143758,0.022472,2,1.051758,0.149052,0.224719,20,1,2,9,89,0,0,7,2,0.111111,0,0,0.777778,0.222222,2.205864,0.123596,1.75611,0.330984,3.491703,0.41573,2.038821,0.580145,5.731953,1.426966,2.584626,0.705299,0.707107,1,0.707107,79.166667,71.666667,0,77.5,75,72.5,77.5,78.333333,77.5,77.5,72.5,79.166667,78.333333,78.333333,74.166667,79.166667,78.333333,79.166667,75,79.166667,75.833333,75
0.985631,1179544101120,1340391024,1306424,0.00412,0.992816,9398,2,1148,4585.198186,12649.498647,2,67.260349,456367.935269,2,193.368421,826.526277,360.558096,2,17.770067,12709.178608,2,2,-1.957063,0.01236,2,-1.975757,0.110492,0.007184,68,1,2,39,9466,0,0,38,1,0.025641,0,0,0.974359,0.025641,42.250724,0.834592,5.335997,1.130872,216.18056,1.791306,10.249507,6.337705,1203.139767,7.256002,26.890297,18.207698,0,323.105239,0,89.298555,93.711667,86.013394,99.379626,99.436024,99.330278,99.316179,99.330278,99.330278,99.393726,99.450123,99.407825,99.30208,99.450123,99.309129,99.330278,99.330278,99.365527,99.407825,99.30208,99.506521,99.379626
0.875,47771640,672840,8010,0.247934,0.92562,112,2,90,47.405331,2861.796364,2,6.48599,5926.753898,2,32.758621,8.069056,119.614018,2,2.248147,232.280908,2,3,-1.131169,0.068347,2,0.003959,0.08043,0.07438,9,1,2,30,121,0,0,29,1,0.033333,0,0,0.966667,0.033333,2.987475,0.506198,1.627898,0.811032,4.932996,4.760331,1.951962,6.114225,9.625118,20.586777,2.607276,17.431598,0,24.815973,0,96.969697,85.454545,89.69697,89.69697,90.909091,95.757576,96.969697,96.969697,96.969697,93.333333,91.515152,96.969697,93.939394,94.545455,92.121212,96.969697,92.121212,93.333333,96.969697,96.363636,95.151515,92.727273
0.870968,14303524,234484,3844,0.47619,0.873016,55,2,62,32.825219,34858.168076,2,5.160645,71004.508648,2,39.655172,8.78984,1335.099676,2,2.520199,2669.015554,2,3,-0.595824,0.12744,2,-0.143987,0.117447,0.126984,8,1,2,30,63,0,0,29,1,0.033333,0,0,0.966667,0.033333,4.855045,2.000202,2.050562,4.155969,6.354449,16.603175,2.401308,25.240482,10.856831,70.920635,3.010658,92.369053,0,18.225327,0,90,86.25,85,68.75,93.75,87.5,91.25,90,28.75,90,81.25,88.75,91.25,88.75,87.5,93.75,88.75,87.5,91.25,92.5,92.5,87.5
0.698113,114618436,1134836,11236,0.280374,0.813084,87,2,106,46.377293,15184.851718,2,6.78096,39411.802649,2,55,18.377074,594.805401,2,3.357419,1490.807532,2,4,-0.136323,0.101639,2,-0.449572,0.047394,0.186916,20,1,2,30,107,0,0,29,1,0.033333,0,0,0.966667,0.033333,4.174084,0.705406,1.756348,1.534301,17.250024,11.242991,3.636093,15.624326,26.348327,50.130841,4.38906,62.556946,0,34.262641,0,80,86,86,76,84.666667,86.666667,86.666667,84.666667,30,79.333333,81.333333,83.333333,78.666667,82,87.333333,83.333333,80.666667,81.333333,86,82.666667,87.333333,81.333333
0.685714,1679616,46656,1296,0.833333,0.777778,28,2,36,17.401437,30280.890086,2,3.811311,56745.789397,2,25.517241,6.6946,1162.289706,2,2.196152,2137.525835,2,3,-0.438237,0.13646,2,0.222177,0.098754,0.222222,8,1,2,30,36,0,0,29,1,0.033333,0,0,0.966667,0.033333,3.886448,1.233695,1.770565,1.97896,6.242724,16.305556,2.16605,18.206924,9.036565,62.375,2.590939,72.94754,0,10.023617,0,82.5,85,82.5,82.5,82.5,90,87.5,85,47.5,80,82.5,90,87.5,92.5,90,87.5,87.5,87.5,85,82.5,85,77.5
0.994242,10286247510,34633830,108570,0.042146,0.795019,415,2,330,321.255912,18542.991628,2,16.788705,113271.216451,2,126.714286,130.10843,977.893699,2,8.953093,5875.729588,2,8,1.991855,0.188966,2,1.04648,0.275609,0.204981,107,1,2,22,522,0,0,21,1,0.045455,0,0,0.954545,0.045455,43.980587,3.048659,5.476206,6.512592,139.550397,9.735287,10.083296,21.942779,199.2132,47.317433,12.276349,116.694681,0,114.304481,0,80.649351,85.194805,82.727273,84.025974,84.805195,84.935065,82.987013,85.194805,24.935065,79.74026,78.311688,85.064935,82.467532,84.155844,81.688312,79.87013,80.25974,80.12987,85.194805,83.636364,83.116883,81.168831
0.82,39918384,604824,7656,0.29703,0.851485,86,2,88,48.736503,2561.308515,2,7.040414,4013.737365,2,32.931034,12.508976,119.255073,2,2.780349,235.726185,2,4,-0.352461,0.19703,2,0.261537,0.079013,0.148515,15,1,2,30,101,0,0,29,1,0.033333,0,0,0.966667,0.033333,1.909355,1.014851,1.454357,2.622791,4.385257,7.701386,1.953179,6.402629,7.057659,23.667475,2.612333,46.115018,0,23.426071,0,88.148148,87.407407,91.111111,73.333333,81.481481,91.111111,91.111111,86.666667,89.62963,81.481481,83.703704,88.148148,81.481481,84.444444,80.740741,88.888889,82.222222,85.925926,86.666667,83.703704,85.925926,77.777778
0.829322,7060740192,25582392,87912,0.087336,0.906114,415,2,297,135.623896,13728.242926,2,10.031467,44394.866225,2,77.692308,18.932704,395.494641,2,3.101138,1244.992329,2,4,-1.499242,0.096463,2,-2.018062,0.130507,0.093886,43,1,2,40,458,0,0,39,1,0.025,0,0,0.975,0.025,6.526331,0.931157,2.444126,0.855037,11.387958,3.447598,3.056279,5.796771,20.599387,17.144105,3.784705,26.472066,0,86.522025,0,66.567164,85.820896,89.104478,90.746269,88.507463,92.089552,92.089552,91.791045,75.074627,88.656716,87.61194,91.19403,90.597015,91.19403,89.253731,91.791045,91.791045,90.746269,91.791045,91.492537,91.044776,87.910448
0.659722,310548084,2352637,17689,0.655172,0.586207,85,2,133,69.943763,76249.588138,2,8.424911,200468.249436,2,63.989362,13.155357,1290.466303,2,2.727121,2999.287429,2,1,-0.817527,0,2,-1.10674,0,0.413793,60,1,2,95,145,0,0,94,1,0.010526,0,0,0.989474,0.010526,2.437016,1,1.456223,0.944126,8.183019,7.396686,2.402597,7.961035,16.950202,59.62069,3.955851,62.407343,0,49.646383,0,73.170732,68.780488,69.756098,68.292683,73.170732,72.195122,71.707317,69.268293,44.390244,67.317073,73.658537,68.780488,67.804878,68.292683,66.829268,58.536585,69.268293,63.902439,69.268293,69.756098,71.707317,67.804878
0.999051,592450886799,812689831,910067,0.010431,0.845424,1783,2,961,103.079045,5242.38624,2,8.789034,17444.981211,2,258.095238,31.853392,285.096917,2,4.203178,915.455014,2,12,1.241395,0.086738,2,1.140766,0.175507,0.154576,326,1,2,22,2109,0,0,21,1,0.045455,0,0,0.954545,0.045455,12.284906,1.717022,2.869812,3.230565,22.422777,7.631674,3.737101,7.863646,36.530331,26.141894,4.706421,41.925227,0,335.537465,0,72.464229,83.338633,85.850556,86.136725,86.581876,85.786963,84.992051,86.295707,83.116057,84.419714,82.734499,85.08744,84.642289,83.17965,84.610493,84.737679,84.737679,85.310016,86.232114,84.896661,86.232114,82.798092
0.998195,490620125520,648968420,788540,0.019838,0.930568,1032,2,890,410.488387,28822.882381,2,18.550221,170643.603328,2,264.714286,116.045281,1500.994968,2,8.008506,8678.609589,2,24,13.730107,0.129414,2,2.172211,0.146952,0.069432,77,1,2,22,1109,0,0,21,1,0.045455,0,0,0.954545,0.045455,56.288454,4.008747,5.650796,7.292111,90.716512,15.396267,7.428331,16.540676,113.156879,58.697656,8.416651,99.005963,0,315.660441,0,75.090909,88.969697,76.606061,92.181818,93.636364,93.393939,93.333333,93.151515,93.333333,91.515152,91.393939,93.090909,93.575758,92.424242,93.393939,93.333333,93.333333,93.515152,93.151515,93.69697,94,89.939394
0.991768,547048268360,861493336,994796,0.00662,0.995885,5566,2,1012,2756.115386,2498.297044,2,45.84282,27917.169228,2,164.555556,682.048249,80.895549,2,17.150832,840.552512,2,2,-1.022958,0.02827,2,-2.769089,0.152312,0.004115,23,1,2,37,5589,0,0,36,1,0.027027,0,0,0.972973,0.027027,25.918155,0.98184,3.455075,1.624515,433.260222,2.054124,17.53945,5.424877,1148.828062,7.415772,27.187215,17.949804,0,272.618776,0,89.599522,96.760311,98.649133,99.545726,99.58159,99.701136,99.701136,99.701136,99.605499,99.402271,99.342499,99.665272,99.641363,99.689181,99.617454,99.701136,99.701136,99.701136,99.701136,99.677227,99.689181,99.414226
0.855721,15401221704,46389222,131043,0.094293,0.923077,372,2,363,57.154928,7985.329454,2,7.297129,18556.572604,2,89.081081,11.651333,251.887842,2,2.519299,556.765624,2,2,-1.527085,0.052109,2,-1.271895,0.092675,0.076923,31,1,2,38,403,0,0,37,1,0.026316,0,0,0.973684,0.026316,3.890388,1.184491,1.714491,1.577037,6.09099,4.940447,2.213683,6.443344,16.677866,20.629032,3.237338,19.269944,0,106.879054,0,84.915254,83.050847,74.915254,89.152542,88.305085,92.033898,92.711864,92.033898,93.220339,87.118644,87.457627,91.525424,91.525424,90.677966,90.677966,93.220339,90.847458,90.508475,92.033898,93.220339,91.016949,86.949153
0.699634,51645762,1098846,17442,0.032847,0.510949,140,2,171,101.818883,206.211679,2,9.066603,529.662944,2,60.75,38.3334,57.848996,2,4.430037,112.537563,2,8,-1.380346,0.715328,2,-0.26055,1.976507,0.489051,134,1,2,9,274,0,0,8,1,0.111111,0,0,0.888889,0.111111,-0.195061,3.818431,1.114376,5.857832,33.917206,12.184307,4.610916,24.161274,71.203289,142.792883,7.603849,210.572491,0,53.253437,0,73,69.75,50.75,71.5,70.75,71.25,69.75,72,53.25,66.75,74,73.25,74.25,70.25,76.5,51.25,75,75.25,70.25,73.5,75.25,69
0.945736,193202250,1875750,15375,0.069231,0.915385,119,2,125,6.884164,902.869231,2,2.057451,838.738887,2,84.75,3.491054,357.790385,2,1.529241,336.910795,2,2,-2.006745,1.461538,2,0.15611,0.500447,0.084615,11,1,2,9,130,0,0,8,1,0.111111,0,0,0.888889,0.111111,1.566483,24.696154,1.359681,15.328185,3.671352,114.046154,1.711863,114.790426,6.181718,867.501923,1.944811,815.843899,0,44.669421,0,93.333333,85.555556,73.333333,92.777778,93.888889,94.444444,94.444444,94.444444,94.444444,91.666667,91.111111,93.333333,91.666667,93.333333,92.777778,94.444444,93.333333,93.333333,94.444444,93.888889,92.777778,89.444444
0.431866,864,216,54,0.023013,0.516736,247,9,6,-0.284545,10.422594,9,0.481179,1.08055,3.8,4.166667,-0.896956,4.259414,3.8,-0.068578,0.974149,2,3,-1.337358,2.085774,2,-0.904307,0.784321,0.188285,90,2,3,11,478,0,0,6,5,0.181818,0,0,0.545455,0.454545,-1.276842,2.096757,-0.406101,0.907771,-0.981993,2.906904,-0.099753,0.981011,-0.475519,6.456067,0.458693,1.071948,2.949576,0.983192,2.949576,48,47.428571,0,50.714286,49.571429,0,52.571429,50.571429,0,48.857143,50.142857,56.714286,53.142857,52.142857,52,52.142857,50.571429,52,49.142857,54.428571,49.714286,49
